"","GENEID","Alignment.x","Rank.x","baseMean.x","Alignment.y","Rank.y","baseMean.y","logMeanExpression","RankDiff","MeanRank","num.trans"
"122","ENSG00000247679","STAR",2951,225.888228106486,"HISAT2",2713,215.173386474211,5.8095676641581,238,2832,NA
"123","ENSG00000258427","STAR",3214,406.769444655183,"HISAT2",3452,348.134990939427,6.36447006363147,-238,3333,NA
"124","ENSG00000225883","STAR",1641,444.743852754495,"HISAT2",1404,329.879790738378,6.41294037702904,237,1522.5,1
"125","ENSG00000255406","STAR",2293,93.7121047837642,"HISAT2",2056,88.0936313204224,4.92550520415028,237,2174.5,NA
"126","ENSG00000140479","STAR",2657,168.578180016823,"HISAT2",2420,157.268814962742,5.51024864458728,237,2538.5,NA
"127","ENSG00000155621","STAR",3561,533.566099538199,"HISAT2",3798,500.351841563013,6.66407991048504,-237,3679.5,NA
"128","ENSG00000172345","STAR",151,15.6389570832482,"HISAT2",387,28.1719477804293,3.39198612040301,-236,269,NA
"129","ENSG00000273015","STAR",2796,358.796302076118,"HISAT2",2560,350.548144859422,6.28052761774109,236,2678,NA
"130","ENSG00000189227","STAR",1107,45.5557157424265,"HISAT2",872,41.327562798419,4.19297493833666,235,989.5,4
"131","ENSG00000126870","STAR",2970,331.891810902973,"HISAT2",2735,310.866365815094,6.18893123893128,235,2852.5,NA
"132","ENSG00000177732","STAR",3333,389.632685328804,"HISAT2",3098,369.838813795646,6.35359076720189,235,3215.5,1
"133","ENSG00000198382","STAR",4241,1323.98325456824,"HISAT2",4006,1280.90733518615,7.58296092963156,235,4123.5,9
"134","ENSG00000205871","STAR",4282,7044.82853096564,"HISAT2",4047,4411.63757827553,9.13244880860967,235,4164.5,1
"135","ENSG00000143162","STAR",3436,279.561559833027,"HISAT2",3202,271.34299139319,6.02883994219334,234,3319,2
"136","ENSG00000248477","STAR",2082,91.5449323135312,"HISAT2",1849,84.4441077265772,4.89609937716523,233,1965.5,2
"137","ENSG00000131323","STAR",2234,82.1122032218194,"HISAT2",2001,78.5048169629626,4.79879933451028,233,2117.5,NA
"138","ENSG00000134851","STAR",4107,675.687783641482,"HISAT2",3875,652.69456756647,6.90978827846227,232,3991,NA
"139","ENSG00000151715","STAR",2080,106.217349571558,"HISAT2",2310,99.7145919142066,5.05033438978496,-230,2195,5
"140","ENSG00000185885","STAR",2636,5588.84744833893,"HISAT2",2406,5098.2550729037,9.00429665468013,230,2521,NA
"141","ENSG00000132716","STAR",3883,553.243707965257,"HISAT2",3653,533.431865192177,6.70925512021939,230,3768,NA
"142","ENSG00000137074","STAR",3948,1660.82446706055,"HISAT2",3718,1589.03078310697,7.80602046592801,230,3833,NA
"143","ENSG00000139182","STAR",1271,33.8319163798669,"HISAT2",1042,32.1095505148668,3.90975426653122,229,1156.5,16
"144","ENSG00000233729","STAR",1195,37.4465467955037,"HISAT2",967,35.9156091295553,4.0146581350782,228,1081,NA
"145","ENSG00000103855","STAR",3051,218.901030189268,"HISAT2",2823,202.471291367889,5.76874801671115,228,2937,NA
"146","ENSG00000087995","STAR",3758,1090.02852078343,"HISAT2",3531,1010.97791421424,7.3749534001494,227,3644.5,NA
"147","ENSG00000160188","STAR",3288,251.207253701704,"HISAT2",3062,235.226536076235,5.91031013476509,226,3175,NA
"148","ENSG00000140297","STAR",418,14.2698874500485,"HISAT2",193,11.8609754340506,3.00570117686211,225,305.5,NA
"149","ENSG00000269825","STAR",1906,92.3656639095724,"HISAT2",1681,84.8673609895137,4.90378733499701,225,1793.5,NA
"150","ENSG00000134324","STAR",3640,1240.72857753444,"HISAT2",3416,1186.14881510665,7.51414722342981,224,3528,NA
"151","ENSG00000149196","STAR",3974,2421.69296774654,"HISAT2",4198,2134.99192744043,8.15742459032738,-224,4086,NA
"152","ENSG00000168918","STAR",2256,103.653140507632,"HISAT2",2033,99.0620108079606,5.03164076573479,223,2144.5,14
"153","ENSG00000232573","STAR",3813,4203.81476073036,"HISAT2",3590,4675.71063381157,8.78594777540445,223,3701.5,1
"154","ENSG00000233012","STAR",3539,337.66187381418,"HISAT2",3318,329.746970598274,6.21966600385229,221,3428.5,2
"155","ENSG00000228022","STAR",617,20.7801865030279,"HISAT2",837,19.1075803669114,3.41226842706834,-220,727,NA
"156","ENSG00000245910","STAR",3833,865.348004620819,"HISAT2",3613,847.01654434149,7.16151049694882,220,3723,NA
"157","ENSG00000270605","STAR",1558,119.026565475984,"HISAT2",1339,112.784594458514,5.16717661523487,219,1448.5,NA
"158","ENSG00000117643","STAR",2763,181.007849978061,"HISAT2",2544,169.442607272581,5.58247757054915,219,2653.5,NA
"159","ENSG00000232593","STAR",3104,714.730859735449,"HISAT2",2885,684.146468576959,6.96300462718238,219,2994.5,NA
"160","ENSG00000184047","STAR",1470,43.1160285590974,"HISAT2",1252,41.4975356432172,4.15676829221292,218,1361,NA
"161","ENSG00000237238","STAR",1228,723.196886169997,"HISAT2",1011,576.084853289094,6.91893190002469,217,1119.5,2
