"","GENEID","Alignment.x","Rank.x","baseMean.x","Alignment.y","Rank.y","baseMean.y","logMeanExpression","RankDiff","MeanRank","num.trans"
"117","ENSG00000271943","STAR",1329,72.0717187593229,"HISAT2",1950,35.3914016459484,4.4972220985888,-621,1639.5,NA
"118","ENSG00000140497","STAR",4233,229.487192780343,"HISAT2",3615,216.724084427684,5.82259974565992,618,3924,NA
"119","ENSG00000096080","STAR",2628,568.429599883951,"HISAT2",3245,519.423337232197,6.71918375396282,-617,2936.5,NA
"120","ENSG00000228929","STAR",3515,2626.79548241983,"HISAT2",2898,2518.53400324463,8.26515170907784,617,3206.5,1
"121","ENSG00000154608","STAR",4364,1107.01791524073,"HISAT2",3749,1044.94993324508,7.39602412997306,615,4056.5,NA
"122","ENSG00000235932","STAR",2182,60.3908839119391,"HISAT2",2796,43.0937108726147,4.40595968262716,-614,2489,NA
"123","ENSG00000225131","STAR",2410,141.29631001144,"HISAT2",1799,107.674422077288,5.27368404758144,611,2104.5,1
"124","ENSG00000171303","STAR",3389,15.5717071336441,"HISAT2",3999,14.1048622807462,3.11901740152439,-610,3694,2
"125","ENSG00000254634","STAR",4323,322.722043490371,"HISAT2",3717,252.368078848574,6.10681369640817,606,4020,1
"126","ENSG00000166352","STAR",4145,1806.65695993165,"HISAT2",3540,1697.93303871417,7.88443473823111,605,3842.5,NA
"127","ENSG00000231991","STAR",678,839.157494191078,"HISAT2",75,415.325956296995,6.95351272753351,603,376.5,NA
"128","ENSG00000104419","STAR",3644,79.2100596551955,"HISAT2",4245,74.0619232954366,4.75566580538064,-601,3944.5,NA
"129","ENSG00000240919","STAR",4109,598.332606908757,"HISAT2",3511,285.446949339789,6.60807630607413,598,3810,NA
"130","ENSG00000240809","STAR",1372,172.836619991167,"HISAT2",775,194.640237934823,5.59900230522632,597,1073.5,1
"131","ENSG00000183513","STAR",4257,427.285272051279,"HISAT2",3662,414.699652070933,6.45305018503656,595,3959.5,5
"132","ENSG00000241549","STAR",2559,296.1078449616,"HISAT2",1965,147.001922108152,5.91244516528369,594,2262,3
"133","ENSG00000158483","STAR",1978,61.1977508884307,"HISAT2",1388,47.4361356837269,4.44166039787312,590,1683,NA
"134","ENSG00000260528","STAR",2781,149.483966047194,"HISAT2",3363,85.8546864521354,5.25963531651069,-582,3072,NA
"135","ENSG00000287969","STAR",3533,11.4287869715818,"HISAT2",4113,10.6153305892145,2.81758911107074,-580,3823,NA
"136","ENSG00000257350","STAR",2617,119.092476000765,"HISAT2",3196,100.957709995278,5.13327367014461,-579,2906.5,NA
"137","ENSG00000255725","STAR",3096,107.639958049007,"HISAT2",3672,85.550725169049,5.0134002722422,-576,3384,NA
"138","ENSG00000174498","STAR",2251,41.7200822749135,"HISAT2",2825,37.0466121883022,4.09839282973623,-574,2538,NA
"139","ENSG00000166803","STAR",4204,114.584698798803,"HISAT2",3631,108.04607971009,5.12757494400342,573,3917.5,NA
"140","ENSG00000176788","STAR",3157,423.488668822994,"HISAT2",3727,370.140406050066,6.41109365688167,-570,3442,3
"141","ENSG00000074047","STAR",3239,33.2094460458263,"HISAT2",3806,31.1867446027791,3.88778806420818,-567,3522.5,NA
"142","ENSG00000237763","STAR",1286,177.151361040167,"HISAT2",1852,149.076760997833,5.52819714461257,-566,1569,5
